subset,token,agent,ADE,FDE,L2_1s,L2_2s,L2_3s,L2_4s,MissRate2m_token
lead574,aa4430320c3151e3,ignore_all,7.872614673530933,18.168879837999377,1.6283697633096539,5.551427738355101,11.139432328970148,18.168879837999377,1.0
lead574,aa4430320c3151e3,constant_velocity,2.2655853973538598,4.741164448215859,0.5042934692390034,1.8045831615155286,3.2830351990709863,4.741164448215859,1.0
lead574,aa4430320c3151e3,timid_creep,3.505680184115936,6.946174218601922,1.05502749715823,2.907087084673872,4.936792307805885,6.946174218601922,1.0
lead574,aa4430320c3151e3,lead_release,0.11576610378345328,0.21693884092612647,0.09453881129860925,0.07607347629174248,0.12821280026020912,0.21693884092612647,0.0
lead574,2d4d48a048615f9a,human_replay,3.2795680494153524e-08,2.8915592641934743e-08,4.3692641615630767e-08,4.7652541939076457e-08,3.581385522002494e-08,2.8915592641934743e-08,0.0
lead574,2d4d48a048615f9a,ignore_all,9.095029518115096,20.453681782725234,2.0240229590867322,6.650180326045479,12.850419170430662,20.453681782725234,1.0
lead574,2d4d48a048615f9a,constant_velocity,3.4998396805780048,7.06875142951699,0.8997498080861636,2.9069739419441363,5.008664815930976,7.06875142951699,1.0
lead574,2d4d48a048615f9a,timid_creep,3.383360603355479,6.861670086463424,0.8479802405492829,2.803434147331155,4.853354312725436,6.861670086463424,1.0
lead574,2d4d48a048615f9a,lead_release,0.04296113804954861,0.12638948638097264,0.04121781893696279,0.029739529123265832,0.029577192647171884,0.12638948638097264,0.0
lead574,0ee1f95f55d95f7e,human_replay,9.009673483170228e-08,4.723945039553986e-08,1.1710440635856099e-07,5.7068217221487745e-08,4.0929506883878005e-08,4.723945039553986e-08,0.0
lead574,0ee1f95f55d95f7e,ignore_all,8.317874312447444,20.043728329155524,1.5205874915752438,5.453861534873231,11.807912713831689,20.043728329155524,1.0
lead574,0ee1f95f55d95f7e,constant_velocity,2.8159162642771904,6.879429360495497,0.43081830732526744,1.781613716054236,4.079632207301233,6.879429360495497,1.0
lead574,0ee1f95f55d95f7e,timid_creep,0.9400297228524741,1.3865530988828434,0.8775969516792832,1.146118665044959,0.7372026174522602,1.3865530988828434,0.0
lead574,0ee1f95f55d95f7e,lead_release,2.522641577175476,6.052463746085396,0.3910089884156823,1.621499319056661,3.6945738191164543,6.052463746085396,1.0
lead574,d929120b36a95db5,human_replay,2.2691203142672598e-08,1.322394761402773e-08,4.300246541525864e-08,2.9384462638888582e-08,1.781893898206065e-08,1.322394761402773e-08,0.0
lead574,d929120b36a95db5,ignore_all,8.211687842857728,19.085089380345202,1.6300408762692011,5.7005382569040375,11.681225476586457,19.085089380345202,1.0
lead574,d929120b36a95db5,constant_velocity,2.611525206349447,5.682818561838497,0.5055564273604092,1.9557539277552607,3.8334212083286543,5.682818561838497,1.0
lead574,d929120b36a95db5,timid_creep,2.98661585460039,6.349653921646913,0.6722606492803852,2.2891733032141177,4.333542171645073,6.349653921646913,1.0
lead574,d929120b36a95db5,lead_release,0.15763419455240926,0.3192835379401776,0.06255812521547634,0.11296244524315134,0.2028768219239364,0.3192835379401776,0.0
lead574,4a71a24c376f5388,human_replay,1.3965030903406898e-08,3.5626650861213256e-09,1.569200733436005e-08,9.41009231161031e-09,1.8112459797048125e-08,3.5626650861213256e-09,0.0
lead574,4a71a24c376f5388,ignore_all,7.894711084877949,18.125821963245844,1.6674364693164376,5.62022035838564,11.15186206947123,18.125821963245844,1.0
lead574,4a71a24c376f5388,constant_velocity,2.28658324983199,4.694828924116784,0.542712409058168,1.8732193335512257,3.2944588624877453,4.694828924116784,1.0
lead574,4a71a24c376f5388,timid_creep,3.65837613532989,7.133633651002998,1.1523691452790759,3.0925819918531476,5.12354559293074,7.133633651002998,1.0
lead574,4a71a24c376f5388,lead_release,0.2006110383566243,0.37194153342745595,0.0820413931301554,0.168485263915082,0.26530809325024696,0.37194153342745595,0.0
lead574,1c5019f2bc6052d6,human_replay,8.257889967009471e-09,4.167410221268485e-09,1.102220020283531e-08,2.3879672079178736e-09,1.284246299341629e-08,4.167410221268485e-09,0.0
lead574,1c5019f2bc6052d6,ignore_all,7.30830741643564,16.74254160485334,1.6429403986376243,5.211981532916862,10.245132895135022,16.74254160485334,1.0
lead574,1c5019f2bc6052d6,constant_velocity,1.6940989056823854,3.2883708636637023,0.5181295903907597,1.463663876988303,2.3806839504812274,3.2883708636637023,1.0
lead574,1c5019f2bc6052d6,timid_creep,3.992184703063111,7.509732007560954,1.4425092561798016,3.4869297107935266,5.503016190180118,7.509732007560954,1.0
lead574,1c5019f2bc6052d6,lead_release,0.1917062808531268,0.36180209857936607,0.07491141453129786,0.15850946556348075,0.2596777883580433,0.36180209857936607,0.0
lead574,3a36b098acee53b9,human_replay,4.7427594468897854e-08,1.0712258930039387e-07,5.8449916282859774e-08,8.763289151369519e-09,3.1568024871377324e-09,1.0712258930039387e-07,0.0
lead574,3a36b098acee53b9,ignore_all,7.707155806584985,18.61858939748656,1.4375842769250589,4.987920557049147,10.931818906652008,18.61858939748656,1.0
lead574,3a36b098acee53b9,constant_velocity,2.113636627421947,5.239005004231766,0.31338159701194046,1.2455623383027106,3.091978718996842,5.239005004231766,1.0
lead574,3a36b098acee53b9,timid_creep,1.8580107494645728,4.78433898196644,0.1997177005669114,1.0183356740863183,2.750980555630029,4.78433898196644,1.0
lead574,3a36b098acee53b9,lead_release,0.6219717005783223,1.01186083077677,0.20174598605360985,0.6384315164553314,0.8938462230928446,1.01186083077677,0.0
lead574,48271cdeceb35236,human_replay,5.727474285346246e-08,6.138673355554255e-08,5.5344228609444774e-08,2.200068081497902e-08,7.9213301801491e-08,6.138673355554255e-08,0.0
lead574,48271cdeceb35236,ignore_all,7.764312274760855,18.496584907481388,1.4199297351443085,5.163472037871797,11.084247153829152,18.496584907481388,1.0
lead574,48271cdeceb35236,constant_velocity,2.1646568388679555,5.094526936450122,0.29669714021029137,1.4190701606161755,3.236480992501484,5.094526936450122,1.0
lead574,48271cdeceb35236,timid_creep,2.531580154757342,5.747201615797935,0.4592976240096433,1.745312261555809,3.7259847155385777,5.747201615797935,1.0
lead574,48271cdeceb35236,lead_release,0.33578121436945646,0.549521463287055,0.16324842096059522,0.31672362277986105,0.4321009523405115,0.549521463287055,0.0
lead574,8560e670c7865e3f,human_replay,3.070007009741589e-08,2.6694472742833908e-08,5.84010607740456e-08,2.7862003820866927e-08,4.4311299875120955e-08,2.6694472742833908e-08,0.0
lead574,8560e670c7865e3f,ignore_all,7.9424931138207855,18.48032775827658,1.5594837834396853,5.530114832011839,11.286819551668504,18.48032775827658,1.0
lead574,8560e670c7865e3f,constant_velocity,2.3383321796672236,5.062921655310582,0.4357426755225473,1.7840732804625887,3.4338214088830084,5.062921655310582,1.0
lead574,8560e670c7865e3f,timid_creep,3.201232715528957,6.597328685220054,0.8187434987277667,2.551272464776025,4.584626629836514,6.597328685220054,1.0
lead574,8560e670c7865e3f,lead_release,0.2110539193310856,0.3725076766920128,0.1305566136259345,0.16458186250200646,0.2580392267629072,0.3725076766920128,0.0
lead574,c4b1d4fabd315035,human_replay,1.5390490791647665e-08,2.5833929529694666e-08,2.5360875114699115e-08,4.949752373199049e-09,8.581969580582508e-09,2.5833929529694666e-08,0.0
lead574,c4b1d4fabd315035,ignore_all,7.6827609481159005,17.647922437165445,1.6392629782635408,5.470927034377184,10.832420159617797,17.647922437165445,1.0
lead574,c4b1d4fabd315035,constant_velocity,2.0723670035305606,4.208309383104099,0.5144493988075377,1.723309680290098,2.9722811106443014,4.208309383104099,1.0
lead574,c4b1d4fabd315035,timid_creep,3.798674387578256,7.286133070212731,1.2755372292371525,3.2566259618446507,5.2778504255958305,7.286133070212731,1.0
lead574,c4b1d4fabd315035,lead_release,0.24038281396642627,0.41072181887311593,0.10843178258619147,0.2199178784050492,0.3135073137317226,0.41072181887311593,0.0
lead574,008d66a74c275479,human_replay,4.514820719895953e-09,5.236609009818844e-09,6.613996799249222e-09,2.1472656506365494e-09,1.7153020965849767e-09,5.236609009818844e-09,0.0
lead574,008d66a74c275479,ignore_all,7.04785949071135,16.202741524276234,1.5977146337541384,4.994319046748964,9.863785286352531,16.202741524276234,1.0
lead574,008d66a74c275479,constant_velocity,1.4322538352784302,2.742586997920818,0.47325173859572206,1.245833402957855,1.9977103102432623,2.742586997920818,1.0
lead574,008d66a74c275479,timid_creep,4.013089020124136,7.529674556940838,1.478098680423001,3.5114404797035785,5.524083196957549,7.529674556940838,1.0
lead574,008d66a74c275479,lead_release,0.18230907726258788,0.32364387264029043,0.07145015421298502,0.1650661219550197,0.24794447349554996,0.32364387264029043,0.0
lead574,cf7045e0db215eea,human_replay,1.8282888710795225e-08,1.6038278755872906e-08,2.4973942222705417e-08,2.9092554655308622e-08,4.338719730916086e-09,1.6038278755872906e-08,0.0
lead574,cf7045e0db215eea,ignore_all,8.142562036070693,18.515915338438855,1.805096266828823,5.865229257297944,11.473221342790099,18.515915338438855,1.0
lead574,cf7045e0db215eea,constant_velocity,2.535601552647843,5.088769033143577,0.6806309845018594,2.1186107485153025,3.6170933519823745,5.088769033143577,1.0
lead574,cf7045e0db215eea,timid_creep,3.756998528310852,7.260333389201813,1.2233224477245492,3.2043081591576668,5.245741482797663,7.260333389201813,1.0
lead574,cf7045e0db215eea,lead_release,0.07724421161966535,0.18315287661513202,0.04647578918364573,0.06411096044438672,0.07426687231604133,0.18315287661513202,0.0
lead574,ef90f66b5d465ebf,human_replay,2.8839802418777048e-08,4.41264218079736e-08,8.114808754421801e-09,3.6853617128179094e-08,3.399011433298044e-08,4.41264218079736e-08,0.0
lead574,ef90f66b5d465ebf,ignore_all,9.209496484971396,20.992387379604683,1.968662248200464,6.5609496202731545,13.072696431411186,20.992387379604683,1.0
lead574,ef90f66b5d465ebf,constant_velocity,3.6230068509213256,7.637111018083312,0.8449376617905405,2.820687304879029,5.241742264650544,7.637111018083312,1.0
lead574,ef90f66b5d465ebf,timid_creep,2.7916516455170006,6.159064036728453,0.47557146350007357,2.081680188750883,4.133208378336311,6.159064036728453,1.0
lead574,ef90f66b5d465ebf,lead_release,0.24645873570599497,0.42387633536341085,0.06201910518612994,0.27139613454011646,0.34000025864130606,0.42387633536341085,0.0
lead574,95448c5ace9e5a22,human_replay,1.7947355803228982e-08,2.679247548138941e-08,9.434172605674117e-09,2.6045498411345096e-08,2.9606869119641898e-08,2.679247548138941e-08,0.0
lead574,95448c5ace9e5a22,ignore_all,8.44621034937762,19.14363524609513,1.8828845276993087,6.0967762102887395,11.90815678764524,19.14363524609513,1.0
lead574,95448c5ace9e5a22,constant_velocity,2.8425754818144666,5.728924212520559,0.7584476713653374,2.350940850502485,4.05606185601739,5.728924212520559,1.0
lead574,95448c5ace9e5a22,timid_creep,3.6133871216573037,7.099317104326787,1.100940470213563,3.036137246277441,5.083856195440782,7.099317104326787,1.0
lead574,95448c5ace9e5a22,lead_release,0.10254494035801537,0.21748493432290453,0.04285748267831176,0.07026188017496658,0.13577879018156622,0.21748493432290453,0.0
lead574,fdfad1317cd75455,human_replay,7.66615193708622e-09,7.826943811582858e-09,8.339039168537488e-09,4.869523964368703e-09,1.4396061953721048e-08,7.826943811582858e-09,0.0
lead574,fdfad1317cd75455,ignore_all,7.528580294705847,17.14411461743211,1.7311673915056751,5.406081154362529,10.546888334310625,17.14411461743211,1.0
lead574,fdfad1317cd75455,constant_velocity,1.915276841005715,3.6938788134103233,0.6062532054060581,1.6577421378451298,2.6834582551958386,3.6938788134103233,1.0
lead574,fdfad1317cd75455,timid_creep,4.040473345668785,7.569321641486136,1.4813157134157287,3.532919552016425,5.5587706429114325,7.569321641486136,1.0
lead574,fdfad1317cd75455,lead_release,0.1232624413633096,0.23627056812144306,0.04623143248923865,0.09438213726722387,0.17050747884973588,0.23627056812144306,0.0
lead574,371672ed85805daf,human_replay,1.2130535333815944e-08,1.7644827729724268e-09,2.5720688480190306e-08,2.1901341522035125e-08,7.828223304051153e-09,1.7644827729724268e-09,0.0
lead574,371672ed85805daf,ignore_all,7.168400813103698,16.77630770397103,1.4244490785716393,4.965947933467882,10.144538130280964,16.77630770397103,1.0
lead574,371672ed85805daf,constant_velocity,1.5559650964864402,3.327731354107857,0.3005358860214227,1.2178787027516405,2.281664880110447,3.327731354107857,1.0
lead574,371672ed85805daf,timid_creep,3.6156536512689144,7.072949105986362,1.1560682540337337,3.037120733052777,5.063929756681074,7.072949105986362,1.0
lead574,371672ed85805daf,lead_release,0.5986714227892986,1.2035969404085012,0.08636922915065125,0.5269634433523931,0.9011883809212077,1.2035969404085012,0.0
lead574,80d8679b8c215769,human_replay,9.166318861380358e-08,3.472196879801027e-07,1.9758861525518044e-08,1.25276872032567e-08,1.387562164754932e-07,3.472196879801027e-07,0.0
lead574,80d8679b8c215769,ignore_all,3.1861905779017787,8.660916891935036,0.4721334593891049,1.7585297843920467,4.334342924035606,8.660916891935036,1.0
lead574,80d8679b8c215769,constant_velocity,3.2299703520976246,7.599755007619105,0.6654526016002491,2.192192788817433,4.551617010668805,7.599755007619105,1.0
lead574,80d8679b8c215769,timid_creep,1.6717163845871081,4.919816698157513,0.27672987982133046,0.624775237833563,2.268720887638107,4.919816698157513,1.0
lead574,80d8679b8c215769,lead_release,0.49237124418134653,1.5789182071205086,0.07073434898965845,0.13323107996847114,0.6405503862000768,1.5789182071205086,0.0
lead574,58b0a1db2a145780,human_replay,3.0322970666178895e-07,7.130759189473445e-07,6.968227315021632e-08,2.56370366210907e-07,3.698308389665596e-07,7.130759189473445e-07,0.0
lead574,58b0a1db2a145780,ignore_all,6.898958147529198,17.213904924878793,1.1412492782386874,4.24560699712433,9.77666554133956,17.213904924878793,1.0
lead574,58b0a1db2a145780,constant_velocity,4.100621786377162,10.29388477759241,0.4958664366325719,2.4887248655152376,5.974199986444176,10.29388477759241,1.0
lead574,58b0a1db2a145780,timid_creep,6.559748786256019,13.73394456075784,1.6525898887324397,5.221848443047558,9.297239101573384,13.73394456075784,1.0
lead574,58b0a1db2a145780,lead_release,0.888422084926113,1.8141327765262822,0.163562889477073,0.7199051031251495,1.325251811672894,1.8141327765262822,0.0
lead574,a0b3a3b623235a49,human_replay,9.21037878414375e-08,3.560512210713985e-07,3.5152107005945523e-09,8.256888647942682e-08,7.55000703447262e-08,3.560512210713985e-07,0.0
lead574,a0b3a3b623235a49,ignore_all,2.811691924079443,6.352740624902051,0.5995294444438317,2.046688857867163,3.979302325753541,6.352740624902051,1.0
lead574,a0b3a3b623235a49,constant_velocity,2.807933764865185,7.1222548070166924,0.5254635169283735,1.7029113039366899,3.8911312955669604,7.1222548070166924,1.0
lead574,a0b3a3b623235a49,timid_creep,0.706302745258583,0.7558551724466531,0.59953695462614,1.169514645693482,0.7291428615164306,0.7558551724466531,0.0
lead574,a0b3a3b623235a49,lead_release,0.4994864774143212,0.3465631405252938,0.41407324894526026,0.6225185699631951,0.6528816191661647,0.3465631405252938,0.0
lead574,2751f9eb641455c9,human_replay,6.107043833453305e-08,1.054945425334766e-07,1.503866331303973e-08,2.1107280479206622e-08,1.0644618105312671e-07,1.054945425334766e-07,0.0
lead574,2751f9eb641455c9,ignore_all,7.261171629933097,16.626563777440243,1.6329429880015751,5.179553447196851,10.179931742386708,16.626563777440243,1.0
lead574,2751f9eb641455c9,constant_velocity,1.6653061884490006,3.2391362476241485,0.5086234248019702,1.4360633262916513,2.3374281542594364,3.2391362476241485,1.0
lead574,2751f9eb641455c9,timid_creep,1.6267878378151193,3.1706576245451092,0.49150097752576183,1.4018184765930457,2.286069071717459,3.1706576245451092,1.0
lead574,2751f9eb641455c9,lead_release,1.4570604504559777,2.3243868464731867,0.5379569774133739,1.4594189726971127,2.078619932926679,2.3243868464731867,1.0
lead574,4314c162a57f568e,human_replay,1.2458184572767636e-07,1.8269060671952612e-07,8.193076170464885e-08,6.279329738174411e-08,2.0660679196977948e-07,1.8269060671952612e-07,0.0
lead574,4314c162a57f568e,ignore_all,6.347887137879416,16.013196950198996,1.166793892120631,3.9420999732549213,8.754935615368828,16.013196950198996,1.0
lead574,4314c162a57f568e,constant_velocity,0.768564423772402,2.6404989356912236,0.04346050123049671,0.23060738679820314,0.9307712894428687,2.6404989356912236,1.0
lead574,4314c162a57f568e,timid_creep,0.5744978787892968,2.1644512141618377,0.07737273044618583,0.12576472237859992,0.5832145460996617,2.1644512141618377,1.0
lead574,4314c162a57f568e,lead_release,0.2912711161352619,0.5352229694307893,0.06428426252045215,0.23019894915348238,0.4815789854109656,0.5352229694307893,0.0
lead574,740f68663d3255e1,human_replay,6.917522489497941e-08,4.310689215169245e-08,8.178733497641154e-08,7.868666642492557e-08,1.4303291296337478e-07,4.310689215169245e-08,0.0
lead574,740f68663d3255e1,ignore_all,6.7035879879681355,16.797887797909464,1.1888868926784586,4.095956012551036,9.413894826016215,16.797887797909464,1.0
lead574,740f68663d3255e1,constant_velocity,1.1165996805557814,3.4174003454487263,0.08078386495303626,0.36357819184491885,1.5772655850107768,3.4174003454487263,1.0
lead574,740f68663d3255e1,timid_creep,0.9482815317145139,3.080735549216131,0.05391071230248514,0.2048971698008834,1.3255433001089127,3.080735549216131,1.0
lead574,740f68663d3255e1,lead_release,0.21379337414206054,0.40686430676380547,0.04444057700465788,0.10576326976812213,0.3766928298994773,0.40686430676380547,0.0
lead574,af5f095a4d815525,human_replay,4.8399317626353595e-08,1.1040887121435614e-07,2.2300938199914356e-08,4.45999060044354e-08,1.105772896831933e-07,1.1040887121435614e-07,0.0
lead574,af5f095a4d815525,ignore_all,7.967782069682349,18.39818425835912,1.5823796204990774,5.664668955128935,11.306263867720855,18.39818425835912,1.0
lead574,af5f095a4d815525,constant_velocity,2.3682639441134863,4.998068477356902,0.4580311444053084,1.9201450260002653,3.459165686895442,4.998068477356902,1.0
lead574,af5f095a4d815525,timid_creep,2.677170994720429,5.547264695387981,0.5952886748633222,2.194728332493943,3.8710616005831224,5.547264695387981,1.0
lead574,af5f095a4d815525,lead_release,0.2018589632609479,0.6554798978189502,0.061074147274892535,0.0945513549756258,0.21277135260640456,0.6554798978189502,0.0
lead574,7daa0ad6ca5356fc,human_replay,1.9237714147015596e-08,7.269632460752004e-09,5.504960363658918e-09,5.9533605798627e-08,2.05192468441599e-09,7.269632460752004e-09,0.0
lead574,7daa0ad6ca5356fc,ignore_all,7.650659234759811,17.556185220671995,1.7033949394107222,5.527225721038826,10.663979182238302,17.556185220671995,1.0
lead574,7daa0ad6ca5356fc,constant_velocity,2.0433358068256284,4.128132890152036,0.5788372433313864,1.7803704318835452,2.807470948165043,4.128132890152036,1.0
lead574,7daa0ad6ca5356fc,timid_creep,3.296762009346942,6.356529639848873,1.135783247151589,2.8945601338791573,4.478769918275929,6.356529639848873,1.0
