token,valid,log_name,frame_type,start_time,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,score,agent_fallback,human_fallback,max_path_deviation,max_step_displacement
2cd1545c4c835ead,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968458.000872,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,304581.6384723393,10205.985462083256
260c9a75f6e05785,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966888.000891,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19420.54454663553,1021.8133765388541
7fb4ab2c7e8c527f,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967965.50087,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,26123.32847155616,1346.3140562124615
a1665c3aeb8f551f,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967888.499435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,79085.83462995062,2783.3671756880653
0456452c8a13546c,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968515.999714,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,17422.766859633353,1292.450926484973
45102df6530d59e8,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967743.00073,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,111597.75275825775,5773.654669790078
82cd122751085a80,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967925.000339,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,71780.52969892375,2485.5808786595667
8ee3467219fc5c8a,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968174.5003688,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,39969.18790126988,1431.4666995833197
ac0fb7997f4e5106,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966859.999718,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,234281.89756516877,7848.280184528713
4543fc207fbb553e,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967755.0003948,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,147594.5906615506,5141.0553772098065
5ee6f86b7dec5484,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967041.0000398,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,170123.69416156513,5698.433794714232
2649dcc8a1725fb2,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968475.5009499,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,135453.20290799421,4521.606078769624
785a51e5263b5bec,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967875.000449,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,44255.87166303495,2274.3485244289823
80ae73dfb4c45e8d,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966835.001406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225332.2216533746,7585.699563251864
5ae3a0ab54a950d7,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967957.501515,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88941.10738992738,3033.0859817101727
026e7b1e0e335625,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967879.499851,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,66763.32492165444,2402.1470662127167
9f97b9c20ffc50b5,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967755.500279,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,128864.15292253418,4532.211052526685
218adf8c450058eb,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968181.0002148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,26667.553988690604,950.1356481951997
4907817195ff5d6f,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968478.5001938,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,64210.032993356945,2286.113431514895
41d7b533797c5209,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967909.000228,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,228721.9264104582,7664.941296919573
6370add5182e51b7,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967042.000398,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19650.763424080204,1064.1997342659404
2d305230053e5e19,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967889.500031,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,0.0,30868.349483662794,1675.3599390200313
bb9c441a4c2b5791,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968523.000993,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26833.85484181598,1422.8681702799952
fbe55fdc31135ad5,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967886.999888,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,53793.78472260565,2025.3324194556249
1f0f883695f05e6c,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967034.000237,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,39731.41332377588,1941.5591904652338
91defa409f0254d5,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966887.000568,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24997.10763961954,1268.2053817249653
98527843384f5f43,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968522.001467,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,30328.155714536388,1537.4454063884878
dc95b5731cc359f3,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968477.500054,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31083.248176440684,2063.4884394758647
24567f5ad57455c4,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967037.500959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,37293.80451344724,1815.7572681628483
153af25086535f35,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967971.499506,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88563.59594017366,3031.332674666199
865033089cfd5288,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967757.000725,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35979.132210010466,1950.5090235034738
c236972435215288,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968017.500736,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30476.226279685492,1059.5593287498457
456ef599efa85659,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968459.000674,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,38654.041054931404,2057.324677344953
4ccc9e33aa795ef1,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968147.00072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,54128.867844738175,1841.446848383657
26cc0e92707756f2,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968555.5011818,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,83709.51552450549,2760.817005422991
ebfb953d479d5982,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968508.5002558,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,313864.82002179866,10282.188041096833
ae07b0ef14e25e47,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966754.000787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,107383.65095568835,3586.4160334488315
a3a47ea11a5e5939,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967924.5000799,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,67981.22648444441,2358.867470841602
fe703fbf263151f2,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966867.0000348,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18252.31779219432,918.4921208096205
bcd26bf1bf055164,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967758.500916,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,27662.126129276116,1968.6809509410364
1df1903e5bcd5036,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967879.999861,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,73427.52076297073,2606.1202310165872
ff5e13b14d735e52,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966858.5001578,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,68443.61455312703,2480.3845062250657
10ffaee1fe81544d,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967975.500917,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,29017.565177672932,1532.7282968392926
067d731005885300,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967953.500025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,59273.62367119568,2091.9587634481763
c50b9b8950ba5347,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967964.0009549,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,22395.057985470405,1215.6796346531507
9933a1df50ff5919,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968028.500329,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,207803.06350826772,6957.203782197278
ff1a305b2c1752af,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968514.9998538,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,70059.21336181975,2443.616658639823
ad702ac65d8754bb,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968183.0007448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,37618.362764325706,1333.8933697698724
d77a9c90baf35d87,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968554.000855,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32395.79842305155,1597.625885252312
d45773d48e4f5fb7,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967970.500372,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,116478.53974631986,3887.799634990421
e08a526c85475c4b,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968409.500048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,202468.21808133408,6778.527729776482
c5dfe79ae983556a,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967762.000583,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,91554.15389072301,3020.331358538619
644b16fd65f956b8,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967980.5005019,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,109971.6622887996,3768.0566958718136
a59aff81f75759ff,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967759.500833,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34933.751754825666,1715.633834864372
4b5fd21bc8bd5a8b,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967754.5007179,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,276919.416997273,9160.383391375482
e16ed6e841ee58cd,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967849.5010529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,55045.11183516762,1821.877473712046
812464919a4f5362,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966858.00056,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,39146.198098688765,1967.2150533806237
91ae20bf459859fe,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966861.500474,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,26178.650438463537,1364.4356079686067
1893fb783df95146,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968026.500952,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,121576.50811667427,4243.239797835558
3a8a3a691f4450b5,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968171.4995,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,118175.43816777099,4011.361613131608
55a584a116ec5e6d,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967966.000716,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,99263.99637485202,3345.399680456865
c86e7d3c0dfb57bd,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967969.501268,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,23403.911124867438,1270.4295187513746
1b736bfe747b5987,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968493.999881,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25014.82998854334,1208.5917402601558
5f2c3f928abe5f5b,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967033.0006769,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,106431.81376565713,3663.680603587344
6e821a856fe45177,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968020.500556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,55525.37265588839,2002.2481168354207
74df9f9decc45b84,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967976.001056,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,143456.8298366917,4768.512729191051
a25711b4fdcc50df,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966885.500063,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,20963.281605074313,1511.218645683406
24d02c4c2a325f01,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966835.501574,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,0.0,52615.718515882145,2693.6633250653654
5368a45f74ed5f66,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968487.500959,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,38553.76557247546,2462.7425029186347
6884907db45c5cad,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966838.0001109,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,142895.38109283373,5055.733399994396
de31419c6502517b,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967761.001003,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24422.18698961451,1242.4587587518824
0f65bd2bac90534a,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967745.001304,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,211464.52722707912,7158.682738046816
0ee1f95f55d95f7e,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968526.000403,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,125677.15806569472,4162.270478138558
1b35b775c4a95647,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967877.501349,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,145574.9579995608,4963.721380606953
4b594a8e80915943,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966857.5009758,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,55293.17940232267,3174.532587636382
469dfe790903577a,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968514.500326,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,72664.66294626278,2520.836730979711
cc6022c226c15d80,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967926.500584,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,72581.6224381997,2526.1958799366084
20f825e0d33a5160,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967967.000643,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,26518.15014197912,1371.7117129078238
1bb7bab27d1552f5,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968147.500794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.0,0.0,22221.424072040798,1110.3869406529639
402c9312982a5488,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968510.0002298,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,115297.58154568417,3837.4739096924354
ea8b66a838c75042,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968409.0002608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,105548.1693537138,3529.1556067500883
f10d0ad9103c5495,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966836.500773,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,1.0,0.0,97832.17971606561,3633.79207101481
cd8518ca186155f9,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968519.000787,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,131637.7629242128,4369.182785691835
6894aab92b0058dd,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621966886.000115,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,27060.080660135707,1380.3809775728384
490475b585895e0e,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968170.000911,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,177737.03033993306,5929.155632216574
8aaf40c869ca574f,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967876.000702,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,56179.765575805424,3437.6748933622393
2dbaea2c3ad8531f,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968517.000187,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,49857.76012205813,1807.3686746203184
33b5a72931215b30,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967974.500514,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,209598.51324645724,7024.44143980977
61232ab3e2085282,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967865.0008428,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34255.976353852544,2528.65996075655
fca1702dec8a50c6,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967981.000231,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,40779.67719522144,1967.168549970631
4a919f7ea2f65200,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967926.000484,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,118751.70328163572,3957.693512877566
f587b097f5f65db6,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967038.0013149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,77917.5820579082,2733.986783289284
61e0ce212ed75a50,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621968028.000511,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,98675.62433505392,3544.0439813158796
d9fdaff6c17659bc,True,2021.05.25.14.16.10_veh-35_00083_00485,SceneFrameType.ORIGINAL,1621967031.500731,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,61667.362728662774,2229.5027040966406
69610203b8c35c96,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967887.99924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,57147.58612364335,2057.851600242493
e83be8437b0c5862,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967874.500344,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,302565.39945183304,10156.156973011504
19efcf474dd85579,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968516.499949,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,189760.1639397597,6349.017225688876
96bf2644106456f6,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967757.500921,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,94293.90525644542,3339.602718830188
b354451e4f8859f9,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967760.5008478,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,58152.11931135864,2053.4442063265587
455fdf27af915de2,True,2021.05.25.14.16.10_veh-35_01690_02183,SceneFrameType.ORIGINAL,1621968494.500138,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15231.735898450042,819.5070032299806
f0455664b24358a7,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967966.500711,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,74125.49552447598,3529.573690283685
090af86f693c507b,True,2021.05.25.14.16.10_veh-35_01100_01664,SceneFrameType.ORIGINAL,1621967944.000583,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,1.0,0.0,55725.04064358575,1842.1827160258947
