token,log_name,score_route,valid_route,score_human,valid_human,valid_trajectory,finite_pose_count,ego_speed_mps,route_points_seen,route_roadblocks_seen,proposal_end_displacement_m,proposal_path_length_m,proposal_max_step_m,proposal_max_abs_curvature_proxy,mean_lateral_distance_to_route_m,max_lateral_distance_to_route_m,endpoint_distance_to_route_m,mean_heading_error_to_route_deg,max_heading_error_to_route_deg,forward_arc_progress_m,route_continuity_max_gap_m,actor_inputs_seen,logged_future_accessed,stock_score,twosided_score,fallback_score,high574_flag,visual_stratum,route_heading_change_0_60m_deg,input_boundary_verdict,error,route_tail_ge_4m
604f30d83d8652ae,2021.05.25.14.24.08_veh-25_04059_04203,0.8571428571428571,True,0.8571428571428571,True,True,8,3.625539871784469,85,38,23.757335304984707,25.45241668285914,4.686595243826612,0.0924313830217901,0.9406102844789006,6.105738578723559,6.105738578723559,0.4405343590000343,1.0500184217344322,19.38336448913002,1.0328713290739615,0,0,0.8571428571428571,0.0,0.0,0,,67.23521090979274,PASS,,True
778dc72ff2ec5e94,2021.05.25.14.24.08_veh-25_04059_04203,0.8571428571428571,True,0.8571428571428571,True,True,8,3.5705662955110538,93,38,23.20017200823265,25.25960912052105,4.662644237761328,0.0813885351430399,0.5101235507182367,4.080987469784422,4.080987469784422,0.39077598223665,1.3123525951163164,21.226163543176447,0.8482906350394133,0,0,0.8571428571428571,0.0,0.0,0,,76.0937505621983,PASS,,True
980f649f5cef5434,2021.05.25.14.24.08_veh-25_04059_04203,0.0,True,0.8571428571428571,True,True,8,3.954371964595545,17,38,26.85659725990103,26.5717608774878,4.828262647894013,5.474829605576881e-09,9.44088152420228,23.54055215795254,23.54055215795254,1.347009753420808e-07,2.79251810477186e-07,3.031208719535254,1.7374566793781616,0,0,0.0,0.0,0.0,0,,10.199862142157173,PASS,,True
ffb972d89b065422,2021.05.25.14.24.08_veh-25_04059_04203,0.25,True,0.8571428571428571,True,True,8,3.7582100000753833,77,38,24.365030487526276,25.89217769604528,4.744085140076552,0.0838123504432721,1.483100282996922,8.30444351352293,8.30444351352293,0.2768727733963694,1.3143185002598228,17.622665201338847,1.33827812111611,0,0,0.25,0.0,0.0,0,,58.37667108984561,PASS,,True
0c3c4cd553475d3a,2021.06.03.12.02.06_veh-35_03526_03712,0.5,True,0.8571428571428571,True,True,8,9.002132847199695,113,23,45.05296339997595,41.335159342929,6.559181957072338,0.021439121868354,4.420900516297188,18.28873183172903,18.28873183172903,0.0856127854484876,0.3048501951635156,23.05236100715324,0.4671871630842228,0,0,0.5,0.8571428571428571,0.8571428571428571,0,,20.175255322825368,PASS,,True
b04b5637f4e05625,2021.06.03.12.02.06_veh-35_03526_03712,0.8571428571428571,True,0.8571428571428571,True,True,8,8.69211168915299,147,23,43.90751875975,40.55044312942567,6.479784010605452,0.0214410915420977,1.3605951322953382,8.682271993752211,8.682271993752211,0.0525164704794351,0.1939155256733227,31.87942376949703,0.64561233988019,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,30.611120028041864,PASS,,True
e35a803202875fa0,2021.06.03.12.02.06_veh-35_03526_03712,0.8571428571428571,True,0.25,True,True,8,8.848517496295997,130,23,44.66552991739378,40.948362692151065,6.520288134053449,0.0214401064127568,2.680213317045482,13.606205213915167,13.606205213915167,0.0712009480183555,0.3007014946890787,27.35111809683772,0.4423781351567177,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,25.393187401975272,PASS,,True
0393e11b085a5cc2,2021.06.03.17.06.58_veh-35_02943_03220,0.8571428571428571,True,0.8571428571428571,True,True,8,8.006871542633661,131,22,41.81146360958213,38.76394004758751,6.291492163910724,0.0214398485931033,1.8999297058028124,10.745464600832197,10.745464600832197,0.0771289564186825,0.1678117853062888,28.02591100326375,0.4613128276746094,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,25.70012513843773,PASS,,True
19a595ad0fe35941,2021.06.03.13.55.17_veh-35_02866_03582,0.8571428571428571,True,0.8571428571428571,True,True,8,8.471049066845014,147,22,42.72278720784524,39.982211197021854,6.4209743942310045,0.021440654609054,0.9988362322427314,7.20583174487689,7.20583174487689,0.0898844960591326,0.2729590873318018,32.78835506792215,1.4481525223265008,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,30.611120028041864,PASS,,True
33c05d622bbe59a8,2021.06.03.13.55.17_veh-35_02866_03582,0.0,True,0.0,True,True,8,8.870607128081664,114,22,44.36783727694278,41.00700593518916,6.525935142775482,0.0214401533050643,3.953165691962415,17.006651446355473,17.006651446355473,0.0913532431459955,0.2882984360669676,24.00615360870022,1.1079985348417667,0,0,0.0,0.8571428571428571,0.8571428571428571,0,,20.482192707818363,PASS,,True
57e7565904e05728,2021.06.03.17.06.58_veh-35_02943_03220,0.8571428571428571,True,0.8571428571428571,True,True,8,8.309128726729002,115,22,42.731578478616335,39.56702487553803,6.376737089219316,0.0214390989021357,3.478008146286629,15.58382411814432,15.58382411814432,0.0913155228848849,0.3007277704938559,23.988564663201757,0.570226173244705,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,20.789129653625174,PASS,,True
60991b5c52d85113,2021.06.03.17.06.58_veh-35_02943_03220,0.8571428571428571,True,0.8571428571428571,True,True,8,9.243424383583172,62,22,46.08626020082245,41.9335428345869,6.61852056996875,0.0061719661571359,11.892006069691684,31.77629009642253,31.77629009642253,0.0014580954960829,0.0116644412162284,10.157914772411528,0.4379422564035246,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,7.004352677640919,PASS,,True
60b3c9715d995c1d,2021.06.03.17.06.58_veh-35_02943_03220,0.25,True,0.8571428571428571,True,True,8,7.769079148857844,146,22,41.21438424402365,38.11880810108467,6.221996129059646,0.0214394202856415,0.8259204806206769,6.414679668686461,6.414679668686461,0.0831698650501472,0.2434929128880986,31.714264591724216,0.2842335223189186,0,0,0.25,0.8571428571428571,0.8571428571428571,0,,30.304182534178988,PASS,,True
869f688594fc58c1,2021.06.03.13.55.17_veh-35_02866_03582,0.8571428571428571,True,0.8571428571428571,True,True,8,8.649063930268383,131,22,43.38124272182163,40.44319863961249,6.4684765027500575,0.0214410148007545,2.154606512207302,11.852663869369811,11.852663869369811,0.0644414194920614,0.1628276815004265,28.599281484067404,1.3447728615704386,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,25.700125138437755,PASS,,True
b3b8a7989ba5519f,2021.06.03.17.06.58_veh-35_02943_03220,0.8571428571428571,True,0.8571428571428571,True,True,8,8.618182159917552,98,22,43.78830735740698,40.36943398604541,6.460322203669351,0.0214383810353398,5.626102968641749,20.74467453192467,20.74467453192467,0.0491746087138995,0.3037919679635585,19.628310330513408,0.6089398290788947,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,15.57119723840593,PASS,,True
c778933c0b8f5093,2021.06.03.17.06.58_veh-35_02943_03220,0.8571428571428571,True,0.8571428571428571,True,True,8,8.912212825493992,80,22,45.008361970907785,41.11559538782996,6.53652007053564,0.0099237012856966,8.459751301078626,26.221375726919927,26.221375726919927,0.0053416870087925,0.021916883663957,14.895654789883489,0.5174256814780599,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,10.13865956720129,PASS,,True
0c8b9f08bfa25dc2,2021.06.28.15.02.02_veh-38_02398_02848,0.8571428571428571,True,0.8571428571428571,True,True,8,9.259552008803364,129,23,45.62733655544336,41.96434541731005,6.622409110179723,0.0214409138051897,3.12409281329602,14.896822974650672,14.896822974650672,0.0477644939360049,0.1583607053572796,27.076597254661344,0.6143302378447267,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,25.08625038915557,PASS,,True
436da44562c95ac0,2021.06.28.15.02.02_veh-38_02398_02848,0.8571428571428571,True,0.8571428571428571,True,True,8,8.956847348098425,146,23,44.69762057346718,41.21768169018293,6.547805593612086,0.021441548545031,1.6248063581852574,9.773127498203207,9.773127498203207,0.109217761749514,0.2898119061361337,31.455327646389375,0.598492292473605,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,30.304182534179013,PASS,,True
6b678e4f19c05dea,2021.06.28.15.02.02_veh-38_02398_02848,0.8571428571428571,True,0.8571428571428571,True,True,8,10.075285480563815,91,23,48.64415954540123,43.88321282361228,6.806993420095911,0.0164189529106671,8.588172972846653,27.050791320930458,27.050791320930458,0.0177541181415714,0.0942532752968972,16.835837383424177,0.2595493829632941,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,13.422637132973648,PASS,,True
bdfdf52ac60755a9,2021.06.28.15.02.02_veh-38_02398_02848,0.8571428571428571,True,0.8571428571428571,True,True,8,9.628855327196684,111,23,46.83036490656052,42.850151710134895,6.70890897520957,0.0214403339104691,5.312077663413684,20.525237896448164,20.525237896448164,0.022318354977377,0.0995441759823015,22.33152153444153,0.5446801632335828,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,19.561381068514816,PASS,,True
f3521da962a75e3d,2021.06.28.15.02.02_veh-38_02398_02848,0.8571428571428571,True,0.8571428571428571,True,True,8,8.661813331620293,163,23,43.52904244744305,40.47160205815683,6.471787284195677,0.0214422460607412,0.5771459688492313,4.617166251634237,4.617166251634237,0.0828055351823486,0.2574733467335545,35.867322570318166,0.6189531512720388,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,35.52211487822274,PASS,,True
3ff5c9a5bd155bb2,2021.06.28.16.29.11_veh-38_03263_03766,0.0,True,0.8571428571428571,True,True,8,8.988865224607068,137,23,44.422894636660736,41.2986529774638,6.555859066424806,0.0214416149533877,2.0737352631926327,11.572870031587208,11.572870031587208,0.1150063259845598,0.2875554279705359,29.735267792277103,1.1437534509494238,0,0,0.0,0.0,0.0,0,,27.54174795662126,PASS,,True
a0c45624aa5251db,2021.06.28.16.29.11_veh-38_03263_03766,0.8571428571428571,True,0.8571428571428571,True,True,8,8.69422722677401,153,23,43.57428951006447,40.55418580536907,6.480338709046016,0.0214410922981602,0.8718932303608298,6.727741849776139,6.727741849776139,0.0804510663293677,0.2464686858163528,33.83933929152177,1.1065461684056888,0,0,0.8571428571428571,0.0,0.0,0,,32.452743032935025,PASS,,True
f79916e26eef5b74,2021.06.28.16.29.11_veh-38_03263_03766,0.8571428571428571,True,0.8571428571428571,True,True,8,9.267816518017238,119,23,45.713139382648194,41.98689935890333,6.62439839302991,0.0214408942788031,3.944590655188674,17.086903191178497,17.086903191178497,0.0314553345556331,0.0893887466929875,24.906592372838183,0.9482600343734372,0,0,0.8571428571428571,0.0,0.0,0,,22.016878413221125,PASS,,True
01d3726e5bc2576b,2021.06.28.18.03.27_veh-14_00620_01581,0.5,True,0.8571428571428571,True,True,8,6.861470944917324,3,31,27.604276457319084,34.12826583590692,5.937040683219854,0.0746365941231174,2.6603043475529207,12.947477447535062,12.947477447535062,93.85711680342656,176.34740977380594,22.634418023329,26.20855333161024,0,0,0.5,0.0,0.0,0,,112.07724173321496,PASS,,True
6083bfcb495d5f9a,2021.06.28.18.03.27_veh-14_00620_01581,0.8571428571428571,True,0.8571428571428571,True,True,8,7.001699505481753,3,31,25.543291220448864,35.166093522484594,5.983094036990101,0.0837518361148954,3.857680773432336,16.08561160362618,16.08561160362618,116.89065543726294,175.8478003610199,15.98415084942659,23.37416234993748,0,0,0.8571428571428571,0.0,0.0,0,,112.1638626469549,PASS,,True
e058b97f439c51c7,2021.06.28.18.03.27_veh-14_00620_01581,0.8571428571428571,True,0.8571428571428571,True,True,8,6.129102122187305,3,31,32.027214268998925,32.77082726599451,5.411356307043157,0.0613792093577103,0.5998682791324365,4.798944329849497,4.798944329849497,124.99048276436392,178.948238395018,28.62525137406064,31.83916759972056,0,0,0.8571428571428571,0.0,0.0,0,,111.97098746153016,PASS,,True
ffd429cac51751d9,2021.06.28.18.03.27_veh-14_00620_01581,0.8571428571428571,True,0.8571428571428571,True,True,8,6.552047244505042,3,31,29.746015846232023,32.98854855104928,5.83283518747217,0.0672354590543234,1.5285394218721773,9.030574829940171,9.030574829940171,109.37855395938024,177.5014002381641,25.65029743082046,29.072488235078,0,0,0.8571428571428571,0.0,0.0,0,,111.99615531093336,PASS,,True
27a8d6913e5b557b,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.8571428571428571,True,True,8,8.981149991651957,117,24,45.06193891501402,41.28302374391488,6.553921049378604,0.021440358328212,4.029425267320513,17.23929051305522,17.23929051305522,0.0930554756388396,0.2964910611387842,24.049663146754224,0.4544509215639892,0,0,0.8571428571428571,0.0,0.0,0,,21.40300436608664,PASS,,True
9dff2b84ff305fff,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.8571428571428571,True,True,8,8.791302235793145,134,24,44.34656537760216,40.80404856877042,6.505578438356728,0.0214400082075728,2.281101952028381,12.377196492780042,12.377196492780042,0.0808224972709694,0.2782316554271425,28.43597337443336,0.499790124084933,0,0,0.8571428571428571,0.0,0.0,0,,26.620936489457044,PASS,,True
b5754d53017b5d49,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.8571428571428571,True,True,8,8.58524249391559,151,24,43.373697567304944,40.27634352870146,6.45158603689875,0.0214408562230031,1.0465537855893918,7.4120079056915715,7.4120079056915715,0.0899888706433665,0.2898533448814227,32.87654913989459,0.5913457860836508,0,0,0.8571428571428571,0.0,0.0,0,,31.83886886401715,PASS,,True
1ecaacbc53a754e7,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.0,True,True,8,9.314175769141766,116,23,45.43424560383372,42.09934509088347,6.635515918260824,0.0214410087164834,4.083732878705895,17.46960873027646,17.46960873027646,0.0458586125815864,0.1432285339328763,24.63624408384059,1.4499887467542651,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,21.096066995621094,PASS,,True
ad84af7b33615884,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.8571428571428571,True,True,8,9.143557207092242,133,23,44.85883898674007,41.68029969661188,6.594222516498915,0.0214406488491103,2.3273275635310986,12.606420864001889,12.606420864001889,0.0287264717079617,0.0968012274433135,29.083747952077672,1.566162410043034,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,26.31399941150833,PASS,,True
c0e6947e2b455ff7,2021.06.28.20.24.43_veh-38_03385_04952,0.8571428571428571,True,0.8571428571428571,True,True,8,8.9480526307237,150,23,44.10520697663277,41.193297542544535,6.545589068165034,0.0214415243653818,1.1252362686447968,7.773739052417362,7.773739052417362,0.0814690616694529,0.2821298897145288,33.432792990849414,1.5717484282835754,0,0,0.8571428571428571,0.0,0.0,0,,31.805498522329128,PASS,,True
46deeff0d0495df6,2021.08.30.16.16.44_veh-40_00779_01088,0.8571428571428571,True,0.8571428571428571,True,True,8,3.695717845072165,90,24,26.95346787458129,25.720981784961587,4.717061929475818,0.0010000030821679,0.6624805211126426,5.008452772716688,5.008452772716688,0.001917044808221,0.0070132742750261,20.712537244853007,0.9670862031780384,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,13.92562604137246,PASS,,True
cecce24905cb5641,2021.08.30.16.16.44_veh-40_00779_01088,0.8571428571428571,True,0.8571428571428571,True,True,8,4.212521602288951,82,24,28.541715526620827,27.41441161773572,4.937471770961042,0.0010000034711193,1.5115822793751952,8.515064743102082,8.515064743102082,0.0038529777344123,0.012181870913551,18.89935402559306,1.411354174735709,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,13.039799239457114,PASS,,True
2b04c510144e5545,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,3.1336110633525203,39,21,24.51266069206037,23.85192980723281,4.46970595595687,0.0029646795388957,4.824364910708685,15.967472727809676,15.967472727809676,0.0105009888285899,0.0352730322682879,7.884479134089046,0.797845698751209,0,0,0.8571428571428571,0.0,0.0,0,,1.536491940034079,PASS,,True
4d31d76919495557,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.0,True,True,8,3.799262252068757,45,21,27.40334993975952,26.062289417995512,4.76178557914653,0.0029646823055447,5.202990630136448,17.17780104720304,17.17780104720304,0.0049598910622687,0.024325686778293,8.88451704944242,0.6298801053647177,0,0,0.8571428571428571,0.0,0.0,0,,1.6164106337218858,PASS,,True
5594163f2d8751f6,2021.09.09.18.29.25_veh-39_00969_01184,0.8571428571428571,True,0.8571428571428571,True,True,8,4.58375320286346,43,32,30.432646896160417,28.61367362716856,5.091232556785323,0.0110787960016253,6.790427264808884,20.40589474000211,20.40589474000211,0.0276764157939397,0.1431954946827418,8.208086510142635,0.720645904379305,0,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,,25.459069770821703,PASS,,True
6bd234c45e885cb2,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,2.404676930865856,33,21,21.91747080258335,21.39325490273915,4.138659303140608,0.0029646795607949,4.446462913185413,14.682871573017271,14.682871573017271,0.003807811389946,0.0158522115730001,6.71039753738904,0.7597635754335391,0,0,0.8571428571428571,0.0,0.0,0,,1.383020733081085,PASS,,True
819d4bdcb0855118,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,4.294707147766529,70,21,29.32681530814776,27.681200945289376,4.971852688292299,0.0029646858288347,3.010184618292678,12.89251967240224,12.89251967240224,0.0153329332840828,0.0405937927134351,14.788743314975145,0.5308523976971469,0,0,0.8571428571428571,0.0,0.0,0,,2.382691489607956,PASS,,True
8317ed430d8e50c3,2021.09.09.18.29.25_veh-39_00969_01184,0.8571428571428571,True,0.8571428571428571,True,True,8,2.6453834139398635,58,32,22.574916047680563,22.208709007899305,4.249145238740373,0.0110787126012181,1.915535815110445,9.241395566340088,9.241395566340088,0.016678748048048,0.1246323988920772,12.967629543055684,0.763911321041675,0,0,0.8571428571428571,0.0,0.0,0,,18.61575568594035,PASS,,True
87b468bcdad158c2,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,0.557952036564501,28,21,14.430996733642344,14.757295198880025,3.26149477135472,0.0029646755071984,2.0314800482502147,8.556549074113606,8.556549074113606,14.850511134329718,118.73986876943488,6.487705557043057,0.8639560552139134,0,0,0.8571428571428571,0.0,0.0,0,,1.0895720350668068,PASS,,True
891fe2fc30c95109,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,1.4671872802084795,30,21,17.962151025296986,18.186818669756967,3.699025414419063,0.0029646774233393,3.2263346790748835,11.639567657405449,11.639567657405449,0.0120817778572469,0.0391474464770896,6.547259690013097,0.8780942444819538,0,0,0.8571428571428571,0.0,0.0,0,,1.2021258908893018,PASS,,True
8d21608fa8c354f1,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,3.6232050148806487,78,21,26.799909523663555,25.48130859221936,4.685578419332374,0.0029646902846812,1.5061917459889187,8.367556145036753,8.367556145036753,0.0178344419039643,0.0376288908378025,17.113823081663817,0.5214246048860728,0,0,0.8571428571428571,0.0,0.0,0,,3.044949825809488,PASS,,True
919ee41f5fa65358,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,4.3278524228450514,62,21,29.1800598065848,27.78863243509167,4.985664545849311,0.0029646862898359,3.8681322563075167,14.892377828829389,14.892377828829389,0.0090294091262453,0.0331533730193688,12.896302489278234,0.6549054032139167,0,0,0.8571428571428571,0.0,0.0,0,,1.918517421483337,PASS,,True
fc7b8441f81b5296,2021.09.09.18.29.25_veh-39_00569_00903,0.8571428571428571,True,0.8571428571428571,True,True,8,4.210179667355142,53,21,28.963420364225744,27.406767038076303,4.936488411444066,0.0029646855438779,4.843025713819283,16.76605704147592,16.76605704147592,0.0127740402556902,0.0399643729304001,10.64074607855769,0.5907839475491763,0,0,0.8571428571428571,0.0,0.0,0,,1.696844811931755,PASS,,True
22a3a112a0485c4c,2021.09.16.14.39.34_veh-42_01111_01448,0.8571428571428571,True,0.8571428571428571,True,True,8,2.4661185913536783,74,15,22.319552067227445,21.601827218244445,4.166964239427811,1.0442572468006597e-07,0.7314454395433181,5.009263873997059,5.009263873997059,1.2925991457352478e-07,5.948927541759952e-07,16.59256334424745,0.4455492428442361,0,0,0.8571428571428571,0.0,0.0,1,,0.5324866792786209,PASS,,True
41785a426b555ab9,2021.09.16.14.39.34_veh-42_01111_01448,0.8571428571428571,True,0.8571428571428571,True,True,8,4.1901196095374695,93,15,28.863500354232528,27.341560262273717,4.928067315827373,8.713907602920364e-08,1.0909812073124552,6.827958476240681,6.827958476240681,3.767119891094786e-08,8.222347062525777e-08,20.513601786033107,0.4765788240854752,0,0,0.8571428571428571,0.0,0.0,0,,0.8307086137662673,PASS,,True
49e3bfda06d45f7e,2021.09.16.14.39.34_veh-42_01111_01448,0.8571428571428571,True,0.8571428571428571,True,True,8,4.749103553200197,101,15,31.17657992631711,29.143324799859432,5.158412645454036,8.220492307139524e-08,1.1102408489015407,7.020169707512311,7.020169707512311,1.5927943044844813e-07,5.916164775208384e-07,22.12315509234724,0.3641394061598687,0,0,0.8571428571428571,0.0,0.0,0,,0.6071593166311909,PASS,,True
4d5c4013a6db5819,2021.09.16.14.39.34_veh-42_01111_01448,0.8571428571428571,True,0.8571428571428571,True,True,8,6.571958591972239,134,15,37.831704529523584,34.7393303899014,5.8396480973716365,0.0001458309359669,0.6864651657533367,5.491721312730991,5.491721312730991,0.0005464676953904,0.0043711969344814,29.247609101093552,0.289514476528634,0,0,0.8571428571428571,0.0,0.0,0,,0.0720298801668592,PASS,,True
94625815a7b351b5,2021.09.16.14.39.34_veh-42_01111_01448,0.8571428571428571,True,0.8571428571428571,True,True,8,6.0073602447337375,122,15,35.81578906300856,33.05731628383109,5.640905429115971,0.000196496639367,0.920861374305532,6.503898206771262,6.503898206771262,1.057537739363488e-07,4.874403350398079e-07,26.55341825943449,0.317195158523037,0,0,0.8571428571428571,0.0,0.0,0,,0.3510169237980111,PASS,,True
